MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,ICICIPRAMC - ICICICONSU,        97.41,        96.89,        97.09,        95.81,        96.83,                 10579419.91,109505,N, ,135,       108.00,        71.00
N,CPSE ETF,        69.20,        69.49,        69.50,        66.90,        68.62,                378250394.94,5537623,N, ,13058,        70.30,        37.01
N,NIP IND ETF DIV OPP,        69.89,        71.20,        71.20,        68.29,        69.55,                  2874498.48,41516,N, ,953,        72.40,        46.69
N,DSPAMC - DSPBANKETF,        46.62,        45.68,        47.64,        45.68,        46.15,                  4644201.31,100457,N, ,10949,        51.00,        35.90
N,DSPAMC - DSPGOLDETF,        62.00,        62.00,        62.00,        61.20,        61.46,                   188774.79,3070,N, ,60,        71.70,        55.00
N,DSPAMC - DSPITETF,        37.02,        38.02,        38.02,        36.39,        37.00,                   109428.01,2972,N, ,70,        39.40,        29.00
N,DSPAMC - DSPN50ETF,       220.70,       220.12,       220.65,       218.18,       219.96,                  1639397.87,7467,N, ,77,       254.00,       170.95
N,DSPAMC - DSPNEWETF,       273.07,       274.01,       280.05,       268.60,       272.90,                  6018579.85,22150,N, ,192,       287.96,       194.25
N,DSPAMC - DSPPSBKETF,        58.04,        58.14,        58.85,        56.99,        58.65,                 10222167.97,175316,N, ,89,        66.00,        43.92
N,DSPAMC - DSPPVBKETF,        23.96,        24.69,        24.69,        23.61,        23.75,                 41075821.57,1729859,N, ,474,        28.06,        21.75
N,DSPAMC - DSPQ50ETF,       208.98,       208.97,       215.15,       204.37,       212.48,                   374602.40,1808,N, ,113,       215.15,       151.15
N,DSPAMC - DSPSENXETF,        71.89,        72.00,        72.00,        70.45,        71.52,                    50319.16,705,N, ,51,        83.00,        63.03
N,DSPAMC - DSPSILVETF,        70.32,        70.18,        70.24,        69.81,        70.08,                   533993.76,7624,N, ,91,        78.80,        60.52
N,EDELAMC - EBBETF0425,      1177.15,      1212.00,      1212.00,      1177.06,      1177.83,                  4521247.09,3840,N, ,83,      1212.80,      1098.54
N,EDELAMC - EBBETF0430,      1326.29,      1344.00,      1344.00,      1326.06,      1326.59,                  9550434.27,7198,N, ,232,      1398.00,      1040.00
N,EDELAMC - EBBETF0431,      1180.54,      1180.07,      1182.99,      1177.99,      1180.58,                 57607564.38,48885,N, ,86,      1203.15,      1099.10
N,EDELAMC - EBBETF0433,      1075.54,      1075.33,      1079.50,      1075.33,      1079.49,                   835294.42,775,N, ,41,      1262.60,       858.69
N,EDELAMC - EGOLD,        63.95,        63.75,        63.75,        63.70,        63.75,                     1529.95,24,N, ,6,        74.20,        60.15
N,MIRAEAMC - MAESGETF,        35.69,        35.69,        35.69,        35.17,        35.54,                   671893.09,18921,N, ,145,        37.31,        27.46
N,EDELAMC - ESILVER,        73.33,        73.41,        73.81,        71.49,        73.10,                  2936517.10,40181,N, ,124,        80.97,        71.49
N,ICICIPRAMC-ICICIFIN,        22.67,        23.13,        23.13,        22.10,        22.47,                  9556035.52,428814,N, ,617,        23.50,        15.21
N,ICICIPRAMC - ICICIFMCG,       582.03,       581.99,       581.99,       571.45,       577.12,                 14273274.33,24732,N, ,512,       607.58,       446.56
N,RELCAPAMC - NETFGILT5Y,        54.49,        54.50,        54.54,        54.48,        54.51,                  9045839.09,165961,N, ,367,        56.15,        49.15
N,NIP IND ETF GOLD BEES,        52.67,        54.25,        54.25,        52.36,        52.49,                228949093.28,4362662,N, ,32750,        55.30,        46.51
N,MIRAEAMC - MAGOLDETF,        62.38,        62.76,        62.76,        60.18,        62.12,                  3125747.78,50483,N, ,1493,        69.80,        47.60
N,ICICI PRUDENTIAL GOLD ETF,        54.33,        54.13,        54.25,        53.86,        54.20,                821361548.94,15157468,N, ,4408,        57.30,        47.05
N,UTI GOLD ETF,        52.90,        52.70,        52.90,        52.45,        52.85,                  2597245.55,49280,N, ,1110,        55.45,        45.80
N,ICICIPRAMC - ICICI10GS,       223.70,       223.50,       223.80,       223.50,       223.80,                    80909.70,362,N, ,5,       226.34,       206.90
N,MIRAEAMC - MAGS813ETF,        24.67,        25.19,        25.25,        24.71,        25.25,                      932.67,37,N, ,8,        29.00,        19.33
N,ICICIPRAMC - ICICI5GSEC,        54.76,        54.76,        55.00,        54.50,        54.50,                    41619.50,763,N, ,21,        62.95,        50.30
N,HDFCAMC - HDFCBSE500,        31.04,        31.62,        32.03,        30.36,        30.98,                  1441596.33,46697,N, ,407,        34.00,        22.35
N,HDFC GOLD ETF,        54.26,        54.18,        54.24,        53.81,        54.16,                 24404256.41,451069,N, ,2139,        57.25,        48.44
N,HDFCAMC - HDFCGROWTH,       111.28,       110.80,       111.09,       109.77,       110.85,                   181658.35,1641,N, ,44,       112.10,        83.30
N,HDFCAMC - HDFCLIQUID,      1000.00,       999.99,      1000.01,       999.99,      1000.01,                  3257969.41,3258,N, ,8,      1020.00,       980.00
N,HDFCAMC - HDFCLOWVOL,        17.39,        17.39,        17.39,        17.10,        17.26,                   214918.11,12482,N, ,154,       179.47,        13.00
N,HDFCAMC - HDFCMID150,        17.46,        17.11,        18.05,        17.00,        17.48,                  8027816.40,459726,N, ,2328,       168.00,        14.17
N,HDFCAMC - HDFCMOMENT,        28.08,        28.35,        28.50,        27.05,        27.85,                  2111486.76,76591,N, ,659,       255.00,        21.75
N,HDFCAMC - HDFCNEXT50,        54.61,        54.61,        54.61,        53.02,        54.31,                   829246.47,15291,N, ,168,       522.32,        42.90
N,HDFCAMC - HDFCNIF100,        22.12,        22.12,        22.12,        21.33,        22.05,                   473895.63,21532,N, ,256,       220.70,        18.91
N,HDFCAMC - HDFCNIFBAN,       467.38,       467.00,       476.75,       459.57,       463.83,                 22481294.67,48517,N, ,325,       555.00,       389.25
N,HDFCAMC - HDFCNIFIT,       374.68,       370.00,       374.08,       366.86,       373.26,                  2334689.66,6311,N, ,113,       385.97,       262.75
N,HDFCAMC - HDFCNIFTY,       236.17,       234.99,       235.73,       233.10,       234.98,                 17567357.08,74870,N, ,704,       245.40,       176.01
N,HDFCAMC - HDFCPVTBAN,       240.54,       240.53,       240.53,       236.23,       237.26,                  3952456.38,16643,N, ,442,       278.00,       197.00
N,HDFCAMC - HDFCQUAL,        50.98,        52.51,        52.51,        49.71,        50.47,                   592419.30,11798,N, ,116,        52.51,        37.06
N,HDFCAMC - HDFCSENSEX,       790.24,       780.02,       794.23,       774.45,       784.52,                  3935199.50,5020,N, ,239,       818.25,       622.00
N,HDFCAMC - HDFCSILVER,        70.11,        70.04,        70.15,        69.70,        69.99,                 21144079.99,302191,N, ,758,        77.15,        60.89
N,HDFCAMC - HDFCSML250,       144.71,       146.80,       146.80,       141.00,       144.34,                 36989906.41,257544,N, ,4054,       147.44,        85.00
N,HDFCAMC - HDFCVALUE,       120.17,       122.40,       122.40,       118.00,       119.44,                   542887.75,4552,N, ,84,       126.80,        88.90
N,ICICIPRAMC - ICICIPHARM,       110.22,       110.16,       111.32,       108.02,       110.79,                  7440177.76,67916,N, ,284,       114.85,        73.81
N,BIRLASLAMC - HEALTHY,        11.01,        11.01,        11.27,        10.73,        11.07,                  2064658.13,188364,N, ,1490,        11.42,         6.55
N,NIP IND ETF HANGSENG BEES,       229.41,       236.30,       236.30,       227.25,       227.44,                 63955420.34,280081,N, ,3841,       331.75,       227.25
N,ICICIPRAMC - BHARATIWIN,        92.87,        92.85,        93.28,        90.46,        92.54,                127579468.46,1382162,N, ,4865,        94.80,        55.53
N,BANDHANAMC - IDFNIFTYET,       235.12,       235.12,       239.70,       230.00,       231.14,                   232861.46,1003,N, ,81,       254.96,       176.00
N,NIP IND ETF INFRA BEES,       782.26,       782.00,       785.02,       770.53,       781.54,                  7471331.00,9586,N, ,631,       799.98,       514.80
N,ICICIPRAMC - ICICIINFRA,        77.05,        77.50,        77.50,        75.67,        77.13,                  7972331.58,103748,N, ,700,        81.00,        50.40
N,NIP IND ETF IT,        38.98,        38.95,        39.16,        38.12,        38.76,                204124437.06,5298842,N, ,20714,        40.00,        27.56
N,MIRAEAMC - ITETF,        37.18,        37.76,        37.76,        36.16,        37.06,                  1364276.82,37155,N, ,298,        40.00,        30.40
N,ICICIPRAMC - ICICITECH,        38.93,        39.18,        39.18,        38.10,        38.73,                 24279835.16,630573,N, ,1537,        39.96,        27.25
N,INVESCO INDIA GOLD ETF,      5512.00,      5401.80,      5536.95,      5401.80,      5495.00,                    82176.50,15,N, ,15,      5714.50,      4883.00
N,INVESCO INDIA NIFTY ETF,      2422.05,      2405.20,      2405.20,      2387.80,      2387.80,                    81202.60,34,N, ,2,      2465.18,      1860.95
N,NIP IND ETF JUNIOR BEES,       576.16,       592.15,       592.15,       561.00,       573.57,                 80601906.72,141337,N, ,7213,       599.95,       384.60
N,KOTAKMAMC - KOTAKALPHA,        42.59,        42.94,        42.94,        41.41,        42.64,                  6199985.86,146597,N, ,1274,        43.10,        24.19
N,KOTAKMAMC-KOTAKBKETF,       472.21,       471.99,       472.20,       463.63,       467.66,                130259898.79,278765,N, ,6627,       498.30,       392.32
N,KOTAKMAMC - KOTAKCONS,        96.75,        96.44,        96.44,        94.92,        95.96,                    46608.89,488,N, ,68,       100.20,        69.42
N,KOTAK GOLD ETF,        52.95,        52.73,        52.79,        52.56,        52.61,                 21703127.93,412385,N, ,1750,        55.20,        47.01
N,KOTAKMAMC - KOTAKIT,        38.82,        39.37,        39.37,        37.91,        38.70,                  2711992.35,70689,N, ,507,        39.94,        27.45
N,KOTAKMAMC - KOTAKLIQ,      1000.00,       999.99,      1000.00,       999.99,       999.99,                   919993.10,920,N, ,6,      1004.00,       999.00
N,KOTAKMAMC - KOTAKLOVOL,        17.74,        17.74,        18.55,        17.39,        17.83,                  2541853.73,144486,N, ,162,        18.55,        12.55
N,KOTAKMAMC - KOTAKMID50,       134.11,       134.10,       135.04,       130.70,       134.19,                  4151897.69,31332,N, ,476,       137.68,        82.70
N,KOTAKMAMC - KOTAKMNC,        24.05,        24.05,        24.52,        23.75,        24.17,                   176437.47,7358,N, ,86,        24.75,        18.72
N,KOTAK NIFTY ETF,       232.10,       233.75,       234.90,       229.26,       231.57,                 12487818.48,54094,N, ,549,       239.80,       179.60
N,KOTAKMAMC - KTKNV20ETF,       132.71,       134.60,       137.20,       131.00,       133.83,                  2565562.56,19255,N, ,402,       140.32,        97.80
N,KOTAK PSU BANK,       581.08,       577.30,       587.60,       568.57,       586.17,                 26653243.44,46161,N, ,591,       596.59,       350.00
N,KOTAKMAMC - KOTAKSILVE,        70.82,        71.20,        71.20,        70.09,        70.86,                  1387496.39,19586,N, ,131,        79.00,        60.60
N,LIC MF - LIC GOLD ETF,      5637.10,      5654.50,      5660.00,      5650.00,      5659.90,                   226262.25,40,N, ,27,      5976.60,      5000.00
N,LICNAMC - LICNMFET,        24.59,        24.57,        24.88,        24.55,        24.55,                   408245.66,16591,N, ,165,        26.75,        22.11
N,LICNAMC - LICNFENGP,       235.62,       240.33,       245.00,       232.62,       240.74,                  1710364.66,7259,N, ,115,       245.00,       181.99
N,LICNAMC - LICNFESGP,       787.71,       778.08,       783.57,       775.08,       783.00,                    68853.17,88,N, ,14,       826.10,       620.93
N,LICNAMC - LICNFNHGP,       234.25,       230.00,       236.25,       229.98,       232.01,                  1975027.62,8504,N, ,215,       247.70,       178.01
N,MIRAEAMC - LIQUID,       999.99,      1000.00,      1000.00,       999.99,       999.99,                 58491556.91,58492,N, ,117,      1000.84,       999.00
N,NIP IND ETF LIQUID BEES,      1000.00,      1001.99,      1001.99,       999.99,       999.99,               5646440998.24,5646475,N, ,11174,      1030.00,       970.00
N,DSP LIQUID ETF,       999.99,      1000.00,      1000.00,       999.99,       999.99,                982767853.52,982768,N, ,291,      1045.00,       995.30
N,ICICIPRAMC - ICICILIQ,       999.99,      1000.00,      1000.01,       999.96,       999.99,                787842374.58,787843,N, ,476,      1200.00,       981.35
N,SBIAMC - LIQUIDSBI,      1000.01,      1000.01,      1000.01,       999.99,      1000.00,                  9968062.24,9968,N, ,31,      1000.01,       995.00
N,MIRAEAMC - MANV30F,       173.20,       172.30,       173.27,       171.10,       173.25,                    82203.20,477,N, ,20,       176.08,       120.00
N,ICICI PR NIF LW VL 30 ETF,       187.35,       187.30,       187.30,       182.60,       186.05,                 14692287.56,79061,N, ,710,       195.15,       133.10
N,NIP IND ETF LONGTERM GILT,        24.96,        25.09,        25.09,        24.93,        24.97,                 12933736.83,518351,N, ,439,        25.40,        22.40
